peptideName	GO
GRMZM2G471357_P02	GO:0055114
GRMZM2G471357_P02	GO:0020037
GRMZM2G471357_P02	GO:0006979
GRMZM2G471357_P02	GO:0004601
GRMZM2G471357_P03	GO:0055114
GRMZM2G471357_P03	GO:0020037
GRMZM2G471357_P03	GO:0006979
GRMZM2G471357_P03	GO:0004601
GRMZM2G471357_P04	GO:0055114
GRMZM2G471357_P04	GO:0020037
GRMZM2G471357_P04	GO:0006979
GRMZM2G471357_P04	GO:0004601
GRMZM2G471395_P01	GO:0006468
GRMZM2G471395_P01	GO:0005524
GRMZM2G471395_P01	GO:0004672
GRMZM2G471529_P01	GO:0007165
GRMZM2G471529_P01	GO:0000155
GRMZM2G471529_P01	GO:0000160
GRMZM2G471594_P01	GO:0042546
GRMZM2G471594_P01	GO:0016020
GRMZM2G471594_P01	GO:0008107
GRMZM2G471596_P01	GO:0048544
GRMZM2G471596_P01	GO:0006468
GRMZM2G471596_P01	GO:0005524
GRMZM2G471596_P01	GO:0004672
GRMZM2G471635_P01	GO:0046983
GRMZM2G471670_P01	GO:0019538
GRMZM2G471733_P01	GO:0016567
GRMZM2G471733_P01	GO:0004842
GRMZM2G471733_P01	GO:0005515
GRMZM2G471733_P02	GO:0016567
GRMZM2G471733_P02	GO:0004842
GRMZM2G471745_P01	GO:0055085
GRMZM2G471745_P01	GO:0016021
GRMZM2G471779_P01	GO:0006468
GRMZM2G471779_P01	GO:0004672
GRMZM2G471814_P01	GO:0009116
GRMZM2G471904_P01	GO:0019898
GRMZM2G471904_P01	GO:0015979
GRMZM2G471904_P01	GO:0009654
GRMZM2G471904_P01	GO:0009523
GRMZM2G471904_P01	GO:0005509
GRMZM2G471904_P02	GO:0019898
GRMZM2G471904_P02	GO:0015979
GRMZM2G471904_P02	GO:0009654
GRMZM2G471904_P02	GO:0009523
GRMZM2G471904_P02	GO:0005509
GRMZM2G471904_P03	GO:0008017
GRMZM2G471904_P03	GO:0007018
GRMZM2G471904_P03	GO:0005524
GRMZM2G471904_P03	GO:0003777
GRMZM2G471904_P03	GO:0005871
GRMZM2G471904_P04	GO:0008017
GRMZM2G471904_P04	GO:0007018
GRMZM2G471904_P04	GO:0005524
GRMZM2G471904_P04	GO:0003777
GRMZM2G471904_P04	GO:0005871
GRMZM2G471904_P05	GO:0008017
GRMZM2G471904_P05	GO:0007018
GRMZM2G471904_P05	GO:0005524
GRMZM2G471904_P05	GO:0003777
GRMZM2G471904_P05	GO:0005871
GRMZM2G472023_P01	GO:0005515
GRMZM2G472023_P02	GO:0005515
GRMZM2G472023_P03	GO:0005515
GRMZM2G472023_P04	GO:0005515
GRMZM2G472052_P01	GO:0003723
GRMZM2G472052_P02	GO:0003723
GRMZM2G472052_P03	GO:0003723
GRMZM2G472096_P01	GO:0046983
GRMZM2G472096_P01	GO:0003677
GRMZM2G472100_P01	GO:0046983
GRMZM2G472100_P01	GO:0003677
GRMZM2G472156_P01	GO:0046983
GRMZM2G472167_P01	GO:0016020
GRMZM2G472167_P01	GO:0006810
GRMZM2G472167_P01	GO:0005215
GRMZM2G472167_P02	GO:0016020
GRMZM2G472167_P02	GO:0006810
GRMZM2G472167_P02	GO:0005215
GRMZM2G472231_P01	GO:0007017
GRMZM2G472231_P01	GO:0005875
GRMZM2G472248_P01	GO:0006950
GRMZM2G472276_P01	GO:0005515
GRMZM2G472302_P01	GO:0005515
GRMZM2G472311_P01	GO:0006468
GRMZM2G472311_P01	GO:0004672
GRMZM2G472376_P01	GO:0008152
GRMZM2G472376_P01	GO:0003824
GRMZM2G472376_P02	GO:0008152
GRMZM2G472376_P02	GO:0003824
GRMZM2G472382_P01	GO:0006415
GRMZM2G472382_P01	GO:0003747
GRMZM2G472382_P01	GO:0016149
GRMZM2G472382_P01	GO:0005737
GRMZM2G472382_P02	GO:0006415
GRMZM2G472382_P02	GO:0003747
GRMZM2G472382_P02	GO:0016149
GRMZM2G472382_P02	GO:0005737
GRMZM2G472382_P03	GO:0006415
GRMZM2G472382_P03	GO:0003747
GRMZM2G472382_P03	GO:0016149
GRMZM2G472382_P03	GO:0005737
GRMZM2G472428_P02	GO:0005524
GRMZM2G472455_P01	GO:0006351
GRMZM2G472455_P01	GO:0003899
GRMZM2G472455_P01	GO:0003677
GRMZM2G472625_P01	GO:0006468
GRMZM2G472625_P01	GO:0004672
GRMZM2G472625_P02	GO:0006468
GRMZM2G472625_P02	GO:0004672
GRMZM2G472643_P01	GO:0007165
GRMZM2G472651_P01	GO:0015031
GRMZM2G472651_P01	GO:0008565
GRMZM2G472651_P02	GO:0015031
GRMZM2G472651_P02	GO:0008565
GRMZM2G472654_P01	GO:0008152
GRMZM2G472654_P01	GO:0003824
GRMZM2G472671_P01	GO:0046983
GRMZM2G472674_P01	GO:0006508
GRMZM2G472674_P01	GO:0004222
GRMZM2G472696_P01	GO:0003677
GRMZM2G472696_P01	GO:0000786
GRMZM2G472703_P01	GO:0006468
GRMZM2G472703_P01	GO:0004672
GRMZM2G472719_P01	GO:0003677
GRMZM2G472719_P01	GO:0046983
GRMZM2G472821_P01	GO:0016149
GRMZM2G472821_P01	GO:0006415
GRMZM2G472821_P01	GO:0005737
GRMZM2G472852_P01	GO:0016020
GRMZM2G472852_P01	GO:0015979
GRMZM2G472852_P01	GO:0009523
GRMZM2G472923_P01	GO:0008236
GRMZM2G472923_P01	GO:0006508
GRMZM2G472933_P02	GO:0006412
GRMZM2G472933_P02	GO:0005840
GRMZM2G472933_P02	GO:0005622
GRMZM2G472933_P02	GO:0003735
GRMZM2G472991_P01	GO:0006468
GRMZM2G472991_P01	GO:0005524
GRMZM2G472991_P01	GO:0004674
GRMZM2G472991_P02	GO:0006468
GRMZM2G472991_P02	GO:0005524
GRMZM2G472991_P02	GO:0004674
GRMZM2G472991_P03	GO:0006468
GRMZM2G472991_P03	GO:0005524
GRMZM2G472991_P03	GO:0004674
GRMZM2G472991_P04	GO:0006468
GRMZM2G472991_P04	GO:0005524
GRMZM2G472991_P04	GO:0004674
GRMZM2G473001_P01	GO:0015977
GRMZM2G473001_P01	GO:0008964
GRMZM2G473001_P01	GO:0006099
GRMZM2G473001_P02	GO:0015977
GRMZM2G473001_P02	GO:0008964
GRMZM2G473001_P02	GO:0006099
GRMZM2G473016_P01	GO:0008270
GRMZM2G473016_P01	GO:0005515
GRMZM2G473016_P02	GO:0008270
GRMZM2G473016_P02	GO:0005515
GRMZM2G473138_P01	GO:0005515
GRMZM2G473162_P01	GO:0005543
GRMZM2G473182_P01	GO:0016020
GRMZM2G473182_P01	GO:0006075
GRMZM2G473182_P01	GO:0003843
GRMZM2G473182_P01	GO:0000148
GRMZM2G473182_P02	GO:0016020
GRMZM2G473182_P02	GO:0006075
GRMZM2G473182_P02	GO:0003843
GRMZM2G473182_P02	GO:0000148
GRMZM2G473182_P03	GO:0016020
GRMZM2G473182_P03	GO:0006075
GRMZM2G473182_P03	GO:0003843
GRMZM2G473182_P03	GO:0000148
GRMZM2G473237_P01	GO:0006468
GRMZM2G473237_P01	GO:0005524
GRMZM2G473237_P01	GO:0004672
GRMZM2G473244_P01	GO:0055114
GRMZM2G473244_P01	GO:0020037
GRMZM2G473244_P01	GO:0016705
GRMZM2G473244_P01	GO:0005506
GRMZM2G473258_P01	GO:0005515
GRMZM2G473258_P02	GO:0005515
GRMZM2G473274_P01	GO:0043565
GRMZM2G473274_P01	GO:0006355
GRMZM2G473274_P01	GO:0003700
GRMZM2G473329_P01	GO:0055114
GRMZM2G473329_P01	GO:0016491
GRMZM2G473367_P01	GO:0051082
GRMZM2G473367_P01	GO:0031072
GRMZM2G473389_P01	GO:0006397
GRMZM2G473389_P01	GO:0000445
GRMZM2G473411_P01	GO:0006468
GRMZM2G473411_P01	GO:0005524
GRMZM2G473411_P01	GO:0004672
GRMZM2G473463_P01	GO:0005515
GRMZM2G473463_P03	GO:0005515
GRMZM2G473511_P01	GO:0006468
GRMZM2G473511_P01	GO:0005524
GRMZM2G473511_P01	GO:0004672
GRMZM2G473521_P01	GO:0008017
GRMZM2G473521_P01	GO:0000910
GRMZM2G473521_P01	GO:0000226
GRMZM2G473533_P01	GO:0016020
GRMZM2G473533_P03	GO:0016020
GRMZM2G473533_P04	GO:0016020
GRMZM2G473533_P05	GO:0016020
GRMZM2G473533_P06	GO:0016020
GRMZM2G473536_P01	GO:0003824
GRMZM2G473590_P01	GO:0006412
GRMZM2G473590_P01	GO:0005840
GRMZM2G473590_P01	GO:0003735
GRMZM2G473590_P01	GO:0005622
GRMZM2G473607_P01	GO:0008270
GRMZM2G473607_P01	GO:0005515
GRMZM2G473697_P01	GO:0016020
GRMZM2G473697_P01	GO:0015696
GRMZM2G473697_P01	GO:0008519
GRMZM2G473697_P01	GO:0072488
GRMZM2G473711_P01	GO:0005975
GRMZM2G473711_P01	GO:0004553
GRMZM2G473711_P02	GO:0005975
GRMZM2G473711_P02	GO:0004553
GRMZM2G473774_P01	GO:0006412
GRMZM2G473795_P01	GO:0008234
GRMZM2G473795_P01	GO:0006508
GRMZM2G473882_P01	GO:0008270
GRMZM2G473882_P01	GO:0003676
GRMZM2G473891_P01	GO:0003676
GRMZM2G473906_P01	GO:0007264
GRMZM2G473906_P01	GO:0005525
GRMZM2G473906_P02	GO:0007264
GRMZM2G473906_P02	GO:0005525
GRMZM2G473906_P04	GO:0005525
GRMZM2G473906_P05	GO:0005525
GRMZM2G473915_P01	GO:0016747
GRMZM2G473915_P01	GO:0008152
GRMZM2G473915_P01	GO:0055114
GRMZM2G473915_P01	GO:0048038
GRMZM2G473915_P01	GO:0009308
GRMZM2G473915_P01	GO:0008131
GRMZM2G473915_P01	GO:0005507
GRMZM2G473960_P01	GO:0009790
GRMZM2G473971_P01	GO:0016149
GRMZM2G473971_P01	GO:0006415
GRMZM2G473971_P01	GO:0005737
GRMZM2G473976_P01	GO:0016787
GRMZM2G473976_P01	GO:0008152
GRMZM2G474078_P01	GO:0055085
GRMZM2G474078_P01	GO:0016021
GRMZM2G474078_P01	GO:0015299
GRMZM2G474078_P01	GO:0006812
GRMZM2G474092_P01	GO:0043531
GRMZM2G474153_P01	GO:0006468
GRMZM2G474153_P01	GO:0005524
GRMZM2G474153_P01	GO:0004672
GRMZM2G474153_P01	GO:0030246
GRMZM2G474252_P01	GO:0006355
GRMZM2G474252_P01	GO:0003677
GRMZM2G474258_P01	GO:0005515
GRMZM2G474297_P01	GO:0006508
GRMZM2G474297_P01	GO:0004190
GRMZM2G474326_P01	GO:0006355
GRMZM2G474326_P01	GO:0003700
GRMZM2G474337_P01	GO:0005515
GRMZM2G474531_P01	GO:0005515
GRMZM2G474534_P02	GO:0006412
GRMZM2G474534_P02	GO:0005840
GRMZM2G474534_P02	GO:0005622
GRMZM2G474534_P02	GO:0003735
GRMZM2G474546_P03	GO:0006468
GRMZM2G474546_P03	GO:0004672
GRMZM2G474546_P03	GO:0004674
GRMZM2G474546_P04	GO:0006468
GRMZM2G474546_P04	GO:0004672
GRMZM2G474546_P04	GO:0004674
GRMZM2G474546_P05	GO:0006468
GRMZM2G474546_P05	GO:0004672
GRMZM2G474546_P05	GO:0004674
GRMZM2G474575_P01	GO:0004866
GRMZM2G474623_P01	GO:0020037
GRMZM2G474623_P01	GO:0017004
GRMZM2G474651_P01	GO:0005515
GRMZM2G474651_P02	GO:0005515
GRMZM2G474651_P03	GO:0005515
GRMZM2G474651_P04	GO:0005515
GRMZM2G474651_P05	GO:0005515
GRMZM2G474656_P01	GO:0003677
GRMZM2G474656_P01	GO:0005515
GRMZM2G474658_P01	GO:0016887
GRMZM2G474658_P01	GO:0005524
GRMZM2G474658_P01	GO:0016020
GRMZM2G474658_P02	GO:0016887
GRMZM2G474658_P02	GO:0005524
GRMZM2G474658_P02	GO:0016020
GRMZM2G474658_P03	GO:0008270
GRMZM2G474658_P03	GO:0003676
GRMZM2G474658_P04	GO:0008270
GRMZM2G474658_P04	GO:0003676
GRMZM2G474726_P01	GO:0016021
GRMZM2G474726_P02	GO:0016021
GRMZM2G474726_P03	GO:0016021
GRMZM2G474777_P01	GO:0005515
GRMZM2G474777_P01	GO:0006468
GRMZM2G474777_P01	GO:0005524
GRMZM2G474777_P01	GO:0004672
GRMZM2G475014_P01	GO:0006355
GRMZM2G475014_P01	GO:0003677
GRMZM2G475017_P01	GO:0046872
GRMZM2G475017_P02	GO:0046872
GRMZM2G475017_P03	GO:0046872
GRMZM2G475017_P04	GO:0046872
GRMZM2G475059_P01	GO:0005515
GRMZM2G475059_P02	GO:0005515
GRMZM2G475128_P01	GO:0006412
GRMZM2G475128_P01	GO:0005840
GRMZM2G475128_P01	GO:0005622
GRMZM2G475128_P01	GO:0003735
GRMZM2G475148_P01	GO:0055085
GRMZM2G475148_P01	GO:0016021
GRMZM2G475197_P01	GO:0030247
GRMZM2G475197_P01	GO:0006468
GRMZM2G475197_P01	GO:0005524
GRMZM2G475197_P01	GO:0004672
GRMZM2G475263_P01	GO:0006355
GRMZM2G475263_P01	GO:0005634
GRMZM2G475263_P01	GO:0003677
GRMZM2G475263_P01	GO:0009725
GRMZM2G475263_P02	GO:0006355
GRMZM2G475263_P02	GO:0005634
GRMZM2G475263_P02	GO:0009725
GRMZM2G475263_P02	GO:0003677
GRMZM2G475265_P01	GO:0006508
GRMZM2G475265_P01	GO:0004190
GRMZM2G475289_P01	GO:0046983
GRMZM2G475289_P02	GO:0046983
GRMZM2G475305_P01	GO:0005515
GRMZM2G475360_P01	GO:0009378
GRMZM2G475360_P01	GO:0006310
GRMZM2G475360_P01	GO:0006281
GRMZM2G475360_P01	GO:0005524
GRMZM2G475360_P02	GO:0005524
GRMZM2G475360_P03	GO:0009378
GRMZM2G475360_P03	GO:0006310
GRMZM2G475360_P03	GO:0006281
GRMZM2G475380_P01	GO:0055114
GRMZM2G475380_P01	GO:0016491
GRMZM2G475437_P01	GO:0055114
GRMZM2G475437_P01	GO:0051536
GRMZM2G475478_P01	GO:0006355
GRMZM2G475478_P01	GO:0005634
GRMZM2G475478_P01	GO:0003700
GRMZM2G475482_P01	GO:0055114
GRMZM2G475482_P01	GO:0042773
GRMZM2G475482_P01	GO:0016651
GRMZM2G475495_P01	GO:0003676
GRMZM2G475521_P01	GO:0008270
GRMZM2G475521_P01	GO:0005515
GRMZM2G475656_P01	GO:0003924
GRMZM2G475656_P01	GO:0007017
GRMZM2G475656_P01	GO:0005874
GRMZM2G475656_P02	GO:0003924
GRMZM2G475656_P02	GO:0007017
GRMZM2G475656_P02	GO:0005874
GRMZM2G475673_P01	GO:0016020
GRMZM2G475673_P01	GO:0006810
GRMZM2G475673_P01	GO:0005215
GRMZM2G475678_P01	GO:0006355
GRMZM2G475678_P01	GO:0003700
GRMZM2G475683_P01	GO:0009733
GRMZM2G475702_P01	GO:0005515
GRMZM2G475702_P01	GO:0016567
GRMZM2G475702_P01	GO:0004842
GRMZM2G475882_P01	GO:0006355
GRMZM2G475882_P01	GO:0005634
GRMZM2G475882_P01	GO:0009725
GRMZM2G475882_P01	GO:0003677
GRMZM2G475882_P02	GO:0006355
GRMZM2G475882_P02	GO:0005634
GRMZM2G475882_P02	GO:0009725
GRMZM2G475882_P02	GO:0003677
GRMZM2G475884_P01	GO:0016758
GRMZM2G475884_P01	GO:0008152
GRMZM2G475899_P01	GO:0003677
GRMZM2G475899_P01	GO:0000786
GRMZM2G475948_P01	GO:0006468
GRMZM2G475948_P01	GO:0005524
GRMZM2G475948_P01	GO:0004672
GRMZM2G475948_P01	GO:0030246
GRMZM2G475968_P01	GO:0006351
GRMZM2G475968_P01	GO:0003899
GRMZM2G475968_P01	GO:0003677
GRMZM2G475984_P01	GO:0043565
GRMZM2G475984_P01	GO:0006355
GRMZM2G475984_P01	GO:0003700
GRMZM2G476000_P01	GO:0005516
GRMZM2G476000_P01	GO:0046872
GRMZM2G476000_P01	GO:0000166
GRMZM2G476009_P01	GO:0006351
GRMZM2G476009_P01	GO:0005634
GRMZM2G476009_P01	GO:0003899
GRMZM2G476009_P01	GO:0003677
GRMZM2G476009_P02	GO:0006351
GRMZM2G476009_P02	GO:0003899
GRMZM2G476009_P02	GO:0003677
GRMZM2G476009_P02	GO:0005634
GRMZM2G476009_P03	GO:0006351
GRMZM2G476009_P03	GO:0005634
GRMZM2G476009_P03	GO:0003899
GRMZM2G476009_P03	GO:0003677
GRMZM2G476049_P01	GO:0016758
GRMZM2G476049_P01	GO:0008152
GRMZM2G476069_P01	GO:0016020
GRMZM2G476069_P01	GO:0006810
GRMZM2G476069_P01	GO:0005215
GRMZM2G476069_P02	GO:0016020
GRMZM2G476069_P02	GO:0006810
GRMZM2G476069_P02	GO:0005215
GRMZM2G476107_P01	GO:0055114
GRMZM2G476107_P01	GO:0051287
GRMZM2G476107_P02	GO:0055114
GRMZM2G476107_P02	GO:0051287
GRMZM2G476195_P01	GO:0005975
GRMZM2G476195_P01	GO:0004553
GRMZM2G476319_P01	GO:0006468
GRMZM2G476319_P01	GO:0004672
GRMZM2G476323_P01	GO:0016787
GRMZM2G476357_P01	GO:0017025
GRMZM2G476357_P01	GO:0008270
GRMZM2G476357_P01	GO:0006355
GRMZM2G476357_P01	GO:0006352
GRMZM2G476477_P01	GO:0006468
GRMZM2G476477_P01	GO:0004672
GRMZM2G476538_P01	GO:0016787
GRMZM2G476538_P01	GO:0008152
GRMZM2G476538_P02	GO:0016787
GRMZM2G476538_P02	GO:0008152
GRMZM2G476538_P03	GO:0016787
GRMZM2G476538_P03	GO:0008152
GRMZM2G476538_P04	GO:0016787
GRMZM2G476538_P04	GO:0008152
GRMZM2G476538_P05	GO:0016787
GRMZM2G476538_P05	GO:0008152
GRMZM2G476538_P06	GO:0016787
GRMZM2G476538_P06	GO:0008152
GRMZM2G476555_P01	GO:0006413
GRMZM2G476555_P01	GO:0003743
GRMZM2G476555_P01	GO:0003723
GRMZM2G476597_P01	GO:0055114
GRMZM2G476597_P01	GO:0020037
GRMZM2G476597_P01	GO:0016705
GRMZM2G476597_P01	GO:0005506
GRMZM2G476637_P01	GO:0005515
GRMZM2G476637_P02	GO:0005515
GRMZM2G476637_P03	GO:0005515
GRMZM2G476685_P01	GO:0005634
GRMZM2G476685_P02	GO:0005634
GRMZM2G476699_P01	GO:0016757
GRMZM2G476699_P02	GO:0016757
GRMZM2G476841_P01	GO:0055114
GRMZM2G476841_P01	GO:0016491
GRMZM2G476841_P01	GO:0008270
GRMZM2G476902_P01	GO:0005515
GRMZM2G476914_P01	GO:0016567
GRMZM2G476914_P01	GO:0004842
GRMZM2G477073_P01	GO:0006468
GRMZM2G477073_P01	GO:0005524
GRMZM2G477073_P01	GO:0004672
GRMZM2G477146_P01	GO:0016021
GRMZM2G477146_P01	GO:0015693
GRMZM2G477146_P01	GO:0015095
GRMZM2G477146_P02	GO:0016021
GRMZM2G477146_P02	GO:0015693
GRMZM2G477146_P02	GO:0015095
GRMZM2G477180_P01	GO:0003677
GRMZM2G477200_P01	GO:0006508
GRMZM2G477200_P01	GO:0004176
GRMZM2G477205_P01	GO:0008270
GRMZM2G477205_P01	GO:0005515
GRMZM2G477205_P02	GO:0008270
GRMZM2G477205_P02	GO:0005515
GRMZM2G477236_P03	GO:0033926
GRMZM2G477256_P01	GO:0016757
GRMZM2G477256_P01	GO:0016021
GRMZM2G477276_P01	GO:0016787
GRMZM2G477287_P01	GO:0006355
GRMZM2G477287_P01	GO:0003700
GRMZM2G477325_P01	GO:0016021
GRMZM2G477325_P02	GO:0016021
GRMZM2G477340_P01	GO:0006659
GRMZM2G477340_P02	GO:0006659
GRMZM2G477340_P03	GO:0006659
GRMZM2G477340_P04	GO:0006659
GRMZM2G477366_P01	GO:0005740
GRMZM2G477366_P01	GO:0004129
GRMZM2G477415_P01	GO:0043565
GRMZM2G477415_P01	GO:0006355
GRMZM2G477415_P01	GO:0003700
GRMZM2G477415_P01	GO:0003677
GRMZM2G477457_P01	GO:0071805
GRMZM2G477457_P01	GO:0016020
GRMZM2G477457_P01	GO:0015079
GRMZM2G477491_P01	GO:0006468
GRMZM2G477491_P01	GO:0005524
GRMZM2G477491_P01	GO:0004672
GRMZM2G477491_P02	GO:0006468
GRMZM2G477491_P02	GO:0005524
GRMZM2G477491_P02	GO:0004672
GRMZM2G477694_P01	GO:0005515
GRMZM2G477741_P01	GO:0055085
GRMZM2G477741_P01	GO:0016021
GRMZM2G477741_P01	GO:0008324
GRMZM2G477741_P01	GO:0006812
GRMZM2G477741_P02	GO:0055085
GRMZM2G477741_P02	GO:0016021
GRMZM2G477741_P02	GO:0008324
GRMZM2G477741_P02	GO:0006812
GRMZM2G477741_P03	GO:0055085
GRMZM2G477741_P03	GO:0016021
GRMZM2G477741_P03	GO:0008324
GRMZM2G477741_P03	GO:0006812
GRMZM2G477745_P01	GO:0055114
GRMZM2G477745_P01	GO:0050660
GRMZM2G477745_P01	GO:0019139
GRMZM2G477745_P01	GO:0009690
GRMZM2G477771_P01	GO:0046961
GRMZM2G477771_P01	GO:0015991
GRMZM2G477771_P01	GO:0000221
GRMZM2G477771_P01	GO:0006412
GRMZM2G477771_P01	GO:0005840
GRMZM2G477771_P01	GO:0005622
GRMZM2G477771_P01	GO:0003735
GRMZM2G477829_P01	GO:0006468
GRMZM2G477829_P01	GO:0005524
GRMZM2G477829_P01	GO:0004672
GRMZM2G477829_P02	GO:0006468
GRMZM2G477829_P02	GO:0004672
GRMZM2G477872_P01	GO:0016887
GRMZM2G477872_P01	GO:0005524
GRMZM2G477872_P01	GO:0016020
GRMZM2G478160_P01	GO:0005509
GRMZM2G478238_P01	GO:0051082
GRMZM2G478238_P01	GO:0006950
GRMZM2G478238_P01	GO:0006457
GRMZM2G478238_P01	GO:0005524
GRMZM2G478396_P01	GO:0003677
GRMZM2G478401_P01	GO:0003677
GRMZM2G478414_P01	GO:0016788
GRMZM2G478414_P02	GO:0016788
GRMZM2G478417_P01	GO:0043565
GRMZM2G478417_P01	GO:0006355
GRMZM2G478417_P01	GO:0003700
GRMZM2G478507_P01	GO:0016747
GRMZM2G478553_P01	GO:0008270
GRMZM2G478553_P01	GO:0005515
GRMZM2G478568_P01	GO:0030418
GRMZM2G478568_P01	GO:0030410
GRMZM2G478599_P01	GO:0006508
GRMZM2G478599_P01	GO:0004190
GRMZM2G478621_P01	GO:0030117
GRMZM2G478621_P01	GO:0016192
GRMZM2G478621_P01	GO:0006886
GRMZM2G478664_P01	GO:0006418
GRMZM2G478664_P01	GO:0000166
GRMZM2G478664_P01	GO:0005524
GRMZM2G478664_P01	GO:0004812
GRMZM2G478665_P01	GO:0055114
GRMZM2G478665_P01	GO:0016020
GRMZM2G478665_P01	GO:0003885
GRMZM2G478709_P01	GO:0005681
GRMZM2G478709_P01	GO:0000398
GRMZM2G478709_P02	GO:0005681
GRMZM2G478709_P02	GO:0000398
GRMZM2G478798_P01	GO:0008080
GRMZM2G478859_P01	GO:0016020
GRMZM2G478876_P01	GO:0006468
GRMZM2G478876_P01	GO:0005524
GRMZM2G478876_P01	GO:0004672
GRMZM2G478876_P02	GO:0006468
GRMZM2G478876_P02	GO:0005524
GRMZM2G478876_P02	GO:0004672
GRMZM2G478892_P01	GO:0005975
GRMZM2G478892_P01	GO:0004553
GRMZM2G478892_P02	GO:0005975
GRMZM2G478892_P02	GO:0004553
GRMZM2G478929_P01	GO:0005515
GRMZM2G478934_P01	GO:0005524
GRMZM2G478965_P01	GO:0006355
GRMZM2G478965_P01	GO:0003700
GRMZM2G478996_P01	GO:0016758
GRMZM2G478996_P01	GO:0008152
GRMZM2G479018_P01	GO:0016887
GRMZM2G479018_P01	GO:0005524
GRMZM2G479018_P01	GO:0016020
GRMZM2G479038_P01	GO:0016758
GRMZM2G479038_P01	GO:0008152
GRMZM2G479068_P01	GO:0055114
GRMZM2G479068_P01	GO:0016491
GRMZM2G479068_P01	GO:0008270
GRMZM2G479110_P01	GO:0000160
GRMZM2G479112_P01	GO:0016788
GRMZM2G479125_P01	GO:0016021
GRMZM2G479125_P01	GO:0006890
GRMZM2G479127_P01	GO:0008641
GRMZM2G479163_P01	GO:0016021
GRMZM2G479163_P01	GO:0015914
GRMZM2G479163_P01	GO:0005524
GRMZM2G479163_P01	GO:0004012
GRMZM2G479163_P01	GO:0000287
GRMZM2G479163_P02	GO:0016021
GRMZM2G479163_P02	GO:0015914
GRMZM2G479163_P02	GO:0005524
GRMZM2G479163_P02	GO:0004012
GRMZM2G479163_P02	GO:0000287
GRMZM2G479243_P01	GO:0005515
GRMZM2G479243_P01	GO:0006468
GRMZM2G479243_P01	GO:0005524
GRMZM2G479243_P01	GO:0004672
GRMZM2G479325_P01	GO:0008080
GRMZM2G479332_P01	GO:0046983
GRMZM2G479461_P01	GO:0006468
GRMZM2G479461_P01	GO:0005524
GRMZM2G479461_P01	GO:0004672
GRMZM2G479529_P01	GO:0009733
GRMZM2G479552_P01	GO:0005992
GRMZM2G479552_P01	GO:0003824
GRMZM2G479581_P01	GO:0006412
GRMZM2G479581_P01	GO:0005840
GRMZM2G479581_P01	GO:0005622
GRMZM2G479581_P01	GO:0003735
GRMZM2G479596_P01	GO:0009733
GRMZM2G479665_P01	GO:0003824
GRMZM2G479665_P01	GO:0006470
GRMZM2G479665_P01	GO:0004722
GRMZM2G479703_P01	GO:0055085
GRMZM2G479746_P01	GO:0006629
GRMZM2G479746_P02	GO:0008270
GRMZM2G479746_P02	GO:0004553
GRMZM2G479746_P02	GO:0006457
GRMZM2G479746_P02	GO:0005737
GRMZM2G479746_P02	GO:0006629
GRMZM2G479746_P04	GO:0005975
GRMZM2G479746_P04	GO:0004559
GRMZM2G479834_P01	GO:0006355
GRMZM2G479834_P01	GO:0005634
GRMZM2G479885_P01	GO:0043565
GRMZM2G479885_P01	GO:0006355
GRMZM2G479885_P01	GO:0003700
GRMZM2G479906_P01	GO:0016887
GRMZM2G479906_P01	GO:0005524
GRMZM2G479906_P01	GO:0016020
GRMZM2G479967_P01	GO:0005515
GRMZM2G479980_P01	GO:0006355
GRMZM2G479980_P01	GO:0003677
GRMZM2G480002_P01	GO:0005515
GRMZM2G480106_P01	GO:0008270
GRMZM2G480106_P01	GO:0005515
GRMZM2G480134_P01	GO:0055114
GRMZM2G480134_P01	GO:0016491
GRMZM2G480171_P01	GO:0008408
GRMZM2G480171_P01	GO:0006139
GRMZM2G480171_P01	GO:0003676
GRMZM2G480171_P01	GO:0006260
GRMZM2G480171_P01	GO:0003887
GRMZM2G480171_P01	GO:0003677
GRMZM2G480171_P02	GO:0008408
GRMZM2G480171_P02	GO:0006139
GRMZM2G480171_P02	GO:0003676
GRMZM2G480171_P02	GO:0006260
GRMZM2G480171_P02	GO:0003887
GRMZM2G480171_P02	GO:0003677
GRMZM2G480185_P01	GO:0048208
GRMZM2G480349_P01	GO:0003677
GRMZM2G480386_P01	GO:0055114
GRMZM2G480386_P01	GO:0050661
GRMZM2G480386_P01	GO:0050660
GRMZM2G480386_P01	GO:0004499
GRMZM2G480434_P01	GO:0006355
GRMZM2G480434_P01	GO:0003700
GRMZM2G480439_P01	GO:0005515
GRMZM2G480451_P01	GO:0016798
GRMZM2G480451_P01	GO:0016020
GRMZM2G480451_P02	GO:0016798
GRMZM2G480451_P02	GO:0016020
GRMZM2G480480_P01	GO:0005515
GRMZM2G480480_P02	GO:0005515
GRMZM2G480480_P03	GO:0005515
GRMZM2G480516_P01	GO:0080019
GRMZM2G480516_P02	GO:0080019
GRMZM2G480607_P01	GO:0006468
GRMZM2G480607_P01	GO:0004672
GRMZM2G480607_P02	GO:0006468
GRMZM2G480607_P02	GO:0004672
GRMZM2G480607_P03	GO:0006468
GRMZM2G480607_P03	GO:0004672
GRMZM2G480607_P04	GO:0006468
GRMZM2G480607_P04	GO:0004672
GRMZM2G480607_P05	GO:0006468
